identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
bestbuy-24a5d773a5298e0f6f636df7a520f144,Fujifilm - X-Series X100F 24.3-Megapixel Digital Camera - Silver - Front_Zoom,USD,1299.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5760/5760801_sd.jpg,,0074101031294,,,4.8,,35
bestbuy-25475a53824949afd1ee9d7472d86652,Nikon - D610 DSLR Camera with 28-300mm VR Lens Kit - Black - Front_Standard,USD,2449.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/2063/2063106_sa.jpg,,0018208133048,,,4.9,,22
bestbuy-2651948d17a0b36fa5baae7ffc8e6575,Zoom - Q8 HD Camcorder - Black - Angle_Zoom,USD,349.99,Zoom,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4300/4300901_rd.jpg,,0884354014759,,,4.5,,6
bestbuy-2748759d6f2e797d0338da38cc788d52,Fujifilm - instax mini 9 Instant Film Camera Say Cheese Bundle - White - Front_Zoom,USD,99.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6092/6092905_sd.jpg,,0074101035377,,,4.5,,26
bestbuy-27919779bfd525c09e060fc38cf0ebc2,Fujifilm - instax SQUARE SQ10 Instant Film Camera - Front_Zoom,USD,249.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5879/5879317_sd.jpg,,0074101034530,,,4.7,,13
bestbuy-284166418c84d82db137bdba2062988d,Fujifilm - X Series X-E3 Mirrorless Camera with 23mm Lens - Silver - Front_Zoom,USD,1149.95,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6163/6163321_sd.jpg,,0074101034745,,,,,
bestbuy-28afa3b2acd758d27ef0201b4287c2cc,Nikon - KeyMission 170 HD Waterproof Action Camera with Remote - Black - Angle_Zoom,USD,399.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5610/5610701_rd.jpg,,0018208265145,,,4.2,,9
bestbuy-28d10b129635221df07570ff00c516ad,Nikon - D5600 DSLR Camera with 18-55mm and 70-300mm Lenses - Black - Front_Zoom,USD,849.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5715/5715104_sd.jpg,,0018208015801,,,4.7,,198
bestbuy-290110db44316e43940c3485c027e6c4,Fujifilm - instax Mini 70 Instant Film Camera - Midnight Black - Front_Zoom,USD,119.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5396/5396300_sd.jpg,,0074101029031,,,4.8,,24
bestbuy-295704d42b618bfa26a1f22cd7aecb5e,Canon - EOS M50 Mirrorless Camera with EF-M 15-45mm f/3.5-6.3 IS STM Zoom Lens Video Creator Kit - Black - Front_Zoom,USD,999.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6205/6205300_sd.jpg,,0660685185005,,,,,
bestbuy-297ab8dc002365899ac0b8d02d20e3c6,Kaiser Baas - X4 4K Ultra HD Action Camera - Black - Angle_Zoom,USD,149.99,Kaiser Baas,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5964/5964504_rd.jpg,,09326903005197,,,5,,1
bestbuy-2996a124bb553d11fa10a97d131af9c2,Canon - EOS M50 Mirrorless Camera with EF-M 15-45mm f/3.5-6.3 IS STM Zoom Lens - Black - Front_Zoom,USD,899.99,Canon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6204/6204310_sd.jpg,,0013803301229,,,,,
bestbuy-2c3f8a4123e68fa11f9b1f42535c3b7e,Sony - Cybershot RX1 24.3-Megapixel Digital Camera - Black - Front_Zoom,USD,2399.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6848/6848215_sd.jpg,,0027242863507,,,,,
bestbuy-2c66138851cb58202e4b09315abad7ea,Nikon - D750 DSLR Camera (Body Only) - Black - Front_Standard,USD,1799.99,Nikon,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/8753/8753712_sa.jpg,,0018208015436,,,4.9,,409
bestbuy-2c6853f805b4fdd32a3a10ddb03057f6,Sony - HDR-AS50 HD Action Camera with Live View Remote - Black - Angle_Zoom,USD,349.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4849/4849100_rd.jpg,,0027242895744,,,4.1,,17
bestbuy-2c6d2dfa6d5efa274fb897fc66ef8893,Sony - Alpha a6000 Mirrorless Camera (Body Only) - Silver - Front_Zoom,USD,499.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6060/6060268_sd.jpg,,0027242882140,,,4.8,,83
bestbuy-2caa5975bcd0ed703c42980c3bd0d52c,Sony - Alpha a68 DSLR Camera (Body Only) - black - Front_Zoom,USD,599.99,Sony,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4898/4898500_sd.jpg,,0027242899100,,,4.7,,3
bestbuy-2cf002d3594d11de496b57a1dfdb9959,Fujifilm - X-Series X-T2 Mirrorless Camera (Body Only) - Graphite Silver - Front_Zoom,USD,1799.99,Fujifilm,http://schema.org/NewCondition,,,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5760/5760702_sd.jpg,,0074101029819,,,,,
