identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
cliftoncameras-aaa9885c1dd07d7ab09aca295882f449,DJI Zenmuse X5S Camera,GBP,1969.00,DJI Drones,,http://schema.org/InStock,"
Equipped with an uprated Micro 4/3 sensor, the Zenmuse X5S has a dynamic range of 12.8 stops with a much improved signal to noise ratio and color sensitivity than the X5R. It supports up to eight standard M4/3 lenses (including zoom lenses) with focal lengths ranging from 9mm-45mm (equivalent to 18mm-90mm on a 35mm camera)             	     ",/uploads/products/DJIZenmuseX5SProductImage.png,,,,,,,
cliftoncameras-76c332e01eae8239efbd785b24a9c9bb,Fujifilm X-T2 Body Only - Graphite Silver,GBP,1599.00,Fujifilm,,http://schema.org/InStock,"
In its compact, lightweight and robust body, the FUJIFILM X-T2 delivers everything you need. A large, high definition EVF, easy to use dials, high-speed AF, compatibility with an extensive range of high-performamce interchangeable lenses.
              	     ",/uploads/products/XT2GSfrontWhite.png,,,,,,,
cliftoncameras-82b14e1766ad989fb2efc41625bdd1c0,360 Fly 4K Action Camera,GBP,599.00,360 Fly,,http://schema.org/InStock,"
The 360fly 4K combines a powerful 16-megapixel image sensor with innovative smart camera features: First-Person POV, Motion/Audio Active, Time-Lapse Mode that redefine what a camera is and does. Water resistant to 1 atm (10metres), dustproof and shockproof, the 360fly 4K features 64 GB of internal memory             	     ",/uploads/products/360Fly4KImage1.png,,,,,,,
cliftoncameras-89399df0d650318dcad644bbe2485f16,Fujifilm X-T2 Body Only,GBP,1449.00,Fujifilm,,http://schema.org/InStock,"
The X-T2 features the 24.3MP X-TransTM CMOS III, an APS-C sensor with no low-pass filter boasting the highest performance in the history of the X Series, as well as the X-Processor Pro high-speed image processing engine to deliver outstanding color reproduction and gradation of tones in both stills and videos with high ISO sensitivity and low noise.             	     ",/uploads/products/XT2BodyFront.png,,,,,,,
cliftoncameras-fdc00aa542c1ec9eb7c46e0b7137701b,Fujifilm X-T20 with XC 16-50mm MK II Lens - Silver,GBP,879.00,Fujifilm,,http://schema.org/InStock,"
The X-T20 offers a 24.3 megapixel sensor and brand new image processor which delivers high speed AF, fast start-up and 4K video with Film Simulation modes.             	     ",/uploads/variants/XT20SilverFrontXC1650mm.png,,,,,,,
cliftoncameras-94e7af77a70ffcdd1357f30083d0e62c,Ricoh GR II Digital Camera,GBP,559.00,Ricoh,,http://schema.org/InStock,"
This GR II combines compact dimensions — perfect for snapshot photography on the street — with high-quality, high-resolution images delivered by a large image sensor, equal in size to the one installed on PENTAX digital SLR cameras.             	     ",/uploads/products/ricohgriifront.png,,,,,,,
cliftoncameras-53dc6612f94c0abb41296b1a864c6fd7,GoPro Karma Replacement Arm - Back Left,GBP,49.00,GoPro,,http://schema.org/InStock,"
GoPro Karma Replacement Arm is designed for easy installation in the event that the original becomes damaged. It features a built-in motor, and the installation tools and hardware are included.             	     ",/uploads/variants/GoProKarmaReplacementArmBackLeft.png,,,,,,,
cliftoncameras-134499bf7f76eadd6e4ec28dbdc75498,Canon EOS M6 15-45 Kit - Silver,GBP,689.00,Canon,,http://schema.org/InStock,"
The speed and quality of a DSLR, in a compact body you’ll want to take everywhere. For the moments that no one else notices. The EOS M6 is your creative companion, packing the speed, quality and performance of a DSLR wherever you go.             	     ",/uploads/variants/M6Silver1545Kit.png,,,,,,,
cliftoncameras-699f58e6b59a526fa85a7b41e05d59df,GoPro Hero5 Session Action Camera,GBP,199.99,GoPro,,http://schema.org/InStock,"
While it may be small in stature, the GoPro HERO5 Session action camera more than makes up for it in functionality and features. Retaining the familiar ice-cube-sized form factor of the previous generation HERO Session, the HERO5 Session ups the ante in a major way.             	     ",/uploads/products/GoProHero5.png,,,,,,,
cliftoncameras-37a714c8c5d065bfd62102d943e67498,DJI Mavic Low-Noise Quick-Release Propellers (Gold Tip) - 8331,GBP,10.00,DJI Drones,,http://schema.org/InStock,"
The 8331 propellers have a brand new aerodynamic design giving the Mavic Pro series an impressive noise control performance. When used with the Mavic Pro Platinum, up to 4dB (60%) of aircraft noise is lowered during takeoff and landing             	     ",/uploads/products/DJIMavicPlatinumProps.png,,,,,,,
cliftoncameras-e47c46be0a164329a3173b075e2f1343,Nikon D610 Digital SLR Body,GBP,1299.00,Nikon,,http://schema.org/InStock,"
Fully weather-sealed, the D610 is tough enough to go anywhere, and you can share the full splendour of your images via a smart device using Nikon’s Wireless Mobile Adapter.             	     ",/uploads/products/NikonD610DigitalSLRBody2.png,,,,,,,
cliftoncameras-c85586c15b14926d2c0e7a1c3ee9d6e7,Bushnell Trophy Cam Tree Bracket,GBP,18.00,Bushnell,,http://schema.org/InStock,"
Deluxe Tree Brackets threads into bottom of trail camera from Trophy Cam Series.             	     ",/uploads/products/bushnelltrailcamtree.gif,,,,,,,
cliftoncameras-59717d1607c3e20fc9c1fb55d538bb6d,Fujifilm X-T20 with XF 18-55mm Lens Kit - Silver,GBP,1049.00,Fujifilm,,http://schema.org/InStock,"
The X-T20 offers a 24.3 megapixel sensor and brand new image processor which delivers high speed AF, fast start-up and 4K video with Film Simulation modes.             	     ",/uploads/variants/XT20SilverFrontXF1855mm.png,,,,,,,
