identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
flipkart-2de0b415bb1299826f9489fddecd9dcb,Benison India ™ Full HD Waterproof Cam Holder Sports & Action Camera,,,Benison India,,,,https://rukminim1.flixcart.com/image/128/128/j3hm5jk0-1/sports-action-camera/q/f/m/4-mini-hero-1080p-junaldo-original-imaetxhxjuwnyznh.jpeg?q=70,,,,,,,
flipkart-2e08fee00bc935e236061ca95df00533,Mobilegear Gyro Anti-Shake 4K HD Waterproof Digital Camcorder With Accessories SJCAM sj5000 X Elite Sports & Action Camera,,,Mobilegear,,,,https://rukminim1.flixcart.com/image/128/128/camera/k/h/e/mobile-gear-sj-gyro-anti-shake-4k-hd-waterproof-digital-original-imaeqh2jccxhjdez.jpeg?q=70,,,,,4.8,,4
flipkart-304aa38cf6f0701376edd9da242649de,Nikon DX NIKON D7500 DSLR Camera (Body only) (16 GB SD Card + Camera Bag),,,Nikon,,,,https://rukminim1.flixcart.com/image/128/128/j6mhxu80/dslr-camera/g/z/t/nikon-d7500-nikon-d7500-nikon-original-imaexfz6dgjugc9m.jpeg?q=70,,,,,4,,1
flipkart-310b25f70470694e28210e09ceb9930a,Doodads Action Recording Cam sportcam Waterproof in hd Sports and Action Cam (Black 12 MP) Sports and Action Camera,,,Doodads,,,,https://rukminim1.flixcart.com/image/128/128/j1cgdjk0/sports-action-camera/p/t/u/sportcam-waterproof-in-hd-sports-and-action-cam-black-12-mp-original-imaesvheubbwkrtd.jpeg?q=70,,,,,2.9,,6
flipkart-312b46a1dc2ae87b2bf6cf392d2d6cf5,,,,,,,,,,,,,,,
flipkart-313b10bcb5de29979c771cc4877f329c,SJCAM 4000wifi_10 Sjcam sj4000 Wifi black Sports & Action Camera,,,SJCAM,,,,https://rukminim1.flixcart.com/image/128/128/camera/y/v/f/sj-cam-sj-sjcam4000wifi-0003-sports-action-original-imaecc4md4btphzh.jpeg?q=70,,,,,4.2,,25
flipkart-316c4743dfd1c2be7f53bde84cb43408,,,,,,,,,,,,,,,
flipkart-31d98f6fcc1853a1c3a2bf8bba43aca5,"ShopyBucket Smart WiFi Camera with Two Way communication, Night Vision & Motion Detection 30 Instant Camera",,,ShopyBucket,,,,https://rukminim1.flixcart.com/image/128/128/j91nssw0/camera/8/3/e/shopybucket-44-smart-wifi-camera-with-two-way-communication-original-imaeywkwt9cyrubt.jpeg?q=70,,,,,,,
flipkart-31fc9bccad1d143064f118bd04b23d4d,,,,,,,,,,,,,,,
flipkart-332252c78fdafbec2f40d5d5c81549c4,Technuv Action Shot Full HD 12MP 1080P Sports and Action Camera,,,Technuv,,,,https://rukminim1.flixcart.com/image/128/128/jbqtqq80/sports-action-camera/r/c/v/full-hd-12mp-1080p-action-shot-hd-1080p-technuv-original-imafys7ahhtyyhwx.jpeg?q=70,,,,,3.2,,3
