identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
cameta-05cebb7d9f9deb16fc7c868758c58590,Polaroid iTT28 20MP 20x Zoom Digital Camera (Red),USD,99.00,POLAROID,,,Polaroid iTT28 20MP 20x Zoom Digital Camera (Red),https://s3.amazonaws.com/images.cameta.com/productimages/polaroid/camera/itt28_red_01_96940_a.jpg,,,,,,,
cameta-0640e8191f2be7660f64d1362fa9d2b2,Coleman Duo 2V9WP Dual Screen Shock & Waterproof Digital Camera (Blue) with 16GB Card + Case + Float Strap + Flex Tripod + Kit,USD,107.99,COLEMAN,,,Coleman Duo 2V9WP Dual Screen Shock & Waterproof Digital Camera (Blue) with 16GB Card + Case + Float Strap + Flex Tripod + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/coleman/cameras/2v9wp_blue_kit02_ebay_83963_a.jpg,,,,,,,
cameta-0650ed7c8db2a60c4998609dd420d7bb,Nikon D500 Wi-Fi 4K Digital SLR Camera Body with 64GB Card + Backpack + Battery + Kit,USD,"1,899.99",NIKON,,,Nikon D500 Wi-Fi 4K Digital SLR Camera Body with 64GB Card + Backpack + Battery + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/nikon/digital/slr/d500_body_kit02a_91473_a.jpg,,,,,,,
cameta-06546e248f1df959164b2c89f5af17b3,Sony Alpha A9 Wi-Fi 4K Digital Camera Body with 128GB Card + Battery & Charger + Remote + Cleaning Kit,USD,"4,669.99",SONY,,,Sony Alpha A9 Wi-Fi 4K Digital Camera Body with 128GB Card + Battery & Charger + Remote + Cleaning Kit,https://s3.amazonaws.com/images.cameta.com/productimages/sony/digital/slr/a9_body_kit01a_98061_a.jpg,,,,,,,
cameta-0667e195b92f6bd58248e709fa1a042b,Nikon D610 Digital SLR Camera Body,USD,"1,496.95",NIKON,,,Nikon D610 Digital SLR Camera Body,https://s3.amazonaws.com/images.cameta.com/productimages/nikon/digital/slr/d610_body_01_78881_a.jpg,,,,,,,
cameta-067bd2fb1622a1c244d688bfbbeec2bc,Canon PowerShot SX620 HS Wi-Fi Digital Camera (Red) with 32GB Card + Case + Battery + Charger + Flex Tripod + HDMI Cable + Kit,USD,299.99,CANON,,,Canon PowerShot SX620 HS Wi-Fi Digital Camera (Red) with 32GB Card + Case + Battery + Charger + Flex Tripod + HDMI Cable + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/canon/digital/pointshoot/sx620_red_kit01_93473_a.jpg,,,,,,,
cameta-069eb0799bb723756953fa1673c8f60f,Nikon D5600 Wi-Fi Digital SLR Camera Body with Sigma 18-250mm Lens + 64GB Card + Case + Flash + Battery & Charger + Tripod + Kit,USD,"1,184.95",NIKON,,,Nikon D5600 Wi-Fi Digital SLR Camera Body with Sigma 18-250mm Lens + 64GB Card + Case + Flash + Battery & Charger + Tripod + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/nikon/digital/slr/d5600_body_kit25b_96599_a.jpg,,,,,,,
cameta-06cc8e0313288310698af7406925550c,Sony Cyber-Shot DSC-RX10 II 4K Wi-Fi Digital Camera with 64GB Card + Fisheye Lens + Battery & Charger + Flash + LED Light + Tripod + Kit,USD,"1,199.00",SONY,,,Sony Cyber-Shot DSC-RX10 II 4K Wi-Fi Digital Camera with 64GB Card + Fisheye Lens + Battery & Charger + Flash + LED Light + Tripod + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/sony/digital/pointshoot/dsc-rx10_ii_kit03d_89004_a.jpg,,,,,,,
cameta-0707692712faf82c8691eda8ff88c034,Panasonic Lumix DMC-TS30 Tough Shock & Waterproof Digital Camera (Red) with 64GB Card + Case + Battery + Flex Tripod + Float Strap + Kit,USD,179.99,PANASONIC,,,Panasonic Lumix DMC-TS30 Tough Shock & Waterproof Digital Camera (Red) with 64GB Card + Case + Battery + Flex Tripod + Float Strap + Kit,https://s3.amazonaws.com/images.cameta.com/productimages/panasonic/digital/point_shoot/dmc-ts30_red_kit03a_87293_a.jpg,,,,,,,
cameta-0711e091735e766e242af9d6016e2a9f,Sony Alpha A77 II Wi-Fi Digital SLR Camera & 16-50mm Lens,USD,"1,798.00",SONY,,,Sony Alpha A77 II Wi-Fi Digital SLR Camera & 16-50mm Lens,https://s3.amazonaws.com/images.cameta.com/productimages/sony/digital/slr/a77_ii_16-50_01_82316_a.jpg,,,,,,,
cameta-07166e354bedd465287124fffb81f972,Sony Alpha A6300 4K Wi-Fi Digital Camera Body (Silver) with 16-70mm f/4 Lens + 64GB Card + Case + Battery & Charger + Tripod + Tele/Wide Lens Kit,USD,"1,799.99",SONY,,,Sony Alpha A6300 4K Wi-Fi Digital Camera Body (Silver) with 16-70mm f/4 Lens + 64GB Card + Case + Battery & Charger + Tripod + Tele/Wide Lens Kit,https://s3.amazonaws.com/images.cameta.com/productimages/sony/digital/slr/a6300_body_silver_kit45b_101413_a.jpg,,,,,,,
cameta-0724cced50ae1f0d8c4793fd684f75d4,Fujifilm X-H1 Wi-Fi Digital Camera Body & Vertical Power Booster Grip with 16-55mm f/2.8 Lens + 64GB Card + Battery & Charger + Case + Tripod + Mic + Flash Kit,USD,"3,249.99",FUJIFILM,,,Fujifilm X-H1 Wi-Fi Digital Camera Body & Vertical Power Booster Grip with 16-55mm f/2.8 Lens + 64GB Card + Battery & Charger + Case + Tripod + Mic + Flash Kit,https://s3.amazonaws.com/images.cameta.com/productimages/fuji/digital/mirrorless/x-h1_grip_kit25_102083_a.jpg,,,,,,,
cameta-07410de608ba68bd3cba9ed4244ab46b,Canon PowerShot Elph 190 IS Wi-Fi Digital Camera (Black),USD,159.00,CANON,,,Canon PowerShot Elph 190 IS Wi-Fi Digital Camera (Black),https://s3.amazonaws.com/images.cameta.com/productimages/canon/digital/pointshoot/190_is_black_01_91294_a.jpg,,,,,,,
