identifier,name,priceCurrency,price,brand,itemCondition,availability,description,image,gtin12,gtin13,gtin14,gtin8,ratingValue,bestRating,reviewCount
focuscamera-04e4b93c378ce443d4707decdb3f2ee3,"Sony a6500 Mirrorless Digital Camera w/ 50mm Lens + 32GB Deluxe Accessory Kit
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ASONILCE6500BLENSK13",,,Sony,,,,https://cdn3.focuscamera.com/media/product/576/sony-a6500-mirrorless-digital-camera-w-50mm-lens-32gb-deluxe-accessory-kit-asonilce6500blensk13-7a1.jpg,,,,,,,
focuscamera-04f1ba83b12384bd13f59744c0fd21c3,"Canon EOS 5D Mark IV DSLR Camera with EF 24-105mm f/4L IS II USM Lens
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  1483C010",,,Canon,,,,https://cdn3.focuscamera.com/media/product/b5c/canon-eos-5d-mark-iv-dslr-camera-with-ef-24-105mm-f-4l-is-ii-usm-lens-1483c010-322.jpg,,,,,,,
focuscamera-0541968d3296b70010e7239a814a6bb6,"Panasonic Lumix GH5 4K Mirrorless Camera (Body Only) w/ 20mm Lens & 64GB Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  APANDCGH5H020AK1",,,Panasonic,,,,https://cdn3.focuscamera.com/media/product/4b0/panasonic-lumix-gh5-4k-mirrorless-camera-body-only-w-20mm-lens-64gb-bundle-apandcgh5h020ak1-0d1.jpg,,,,,,,
focuscamera-05eac4cd9f88f1dce1324f7b0e33d737,"Sony Alpha a6300 Mirrorless Camera w/ 16-50mm & 55-210mm Lenses and Kit Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ASONILCE6300YCSB",,,Sony,,,,https://cdn3.focuscamera.com/media/product/ea8/sony-alpha-a6300-mirrorless-camera-w-16-50mm-55-210mm-lenses-and-kit-bundle-asonilce6300ycsb-976.jpg,,,,,,,
focuscamera-0634a642a96d86c8bf40efd18bf46aae,"Sony Alpha a6000 Camera w/ 55-210mm Lens & Deluxe Accessory Bundle (Graphite)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ASONILCE6000HLENSK7",,,Sony,,,,https://cdn3.focuscamera.com/media/product/cca/sony-alpha-a6000-camera-w-55-210mm-lens-deluxe-accessory-bundle-graphite-asonilce6000hlensk7-fd1.jpg,,,,,,,
focuscamera-06e6aad7f0d422bbfb3dc54a119a5348,"Fujifilm X-T2 Mirrorless Digital Camera with 50-230mm F4.5-6.7 OIS Lens Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  AFUJXT2BD50230K1",,,FujiFilm,,,,https://cdn3.focuscamera.com/media/product/cf9/fujifilm-x-t2-mirrorless-digital-camera-with-50-230mm-f4-5-6-7-ois-lens-bundle-afujxt2bd50230k1-d1b.jpg,,,,,,,
focuscamera-0716ec773b67c0d7b4cbc1be95319b16,"Fujifilm X-H1 4K Mirrorless Camera Body with Grip and 50-135mm Cine Len Bundle
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  AFUJXH1GRMKX50135K1",,,FujiFilm,,,,https://cdn3.focuscamera.com/media/product/e21/fujifilm-x-h1-4k-mirrorless-camera-body-with-grip-and-50-135mm-cine-len-bundle-afujxh1grmkx50135k1-c7b.jpg,,,,,,,
focuscamera-072400ce6bb3f3763ab52391b3ecb38e,"Nikon Coolpix W300 Digital Camera (Black)
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  26523",,,Nikon,,,,https://cdn3.focuscamera.com/media/product/d27/nikon-coolpix-w300-digital-camera-black-26523-fd1.jpg,,,,,,,
focuscamera-072dff70b5032c1831af1929a6a9f732,"Canon Rebel T6 DSLR Camera w/ 18-55mm & 75-300mm Lenses
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  ACANT6185575300K4",,,Canon,,,,https://cdn3.focuscamera.com/media/product/e51/canon-rebel-t6-dslr-camera-w-18-55mm-75-300mm-lenses-acant6185575300k4-f6f.jpg,,,,,,,
focuscamera-074c1f3e5e0c214b42ced3dc564e9955,"Kodak PIXPRO AZ252 Astro Zoom Digital Camera (White) with 16GB SD Card and Case
                            
                                
                                    
			
			
			
			
				
			 Merchant Reviews

                                
                                
                                     |   Product Code: 
                                  AKODAZ252WHK1",,,Kodak,,,,https://cdn3.focuscamera.com/media/product/15e/kodak-pixpro-az252-astro-zoom-digital-camera-white-with-16gb-sd-card-and-case-akodaz252whk1-d90.jpg,,,,,,,
